,,,,,,,,,,,,,,,,,,,,,,,,,
Table 4: Incident type 2015-2019,,,,,,,,,,,,,,,,,,,,,,,,,
Outage_OIS_Number,Date,Time,Latitude,Longitude,Circuit Name,Type of Equipment Involved,Facility Identification,Voltage,Overhead/Underground,,,,,,,,,,,,,,,,
1544169,9/19/16,2:27:00 PM,37.94585,-122.37201,RICHMOND-R-1124,Conductor,101433385,12000,OH,,,,,,,,,,,,,,,,
1544546,9/20/16,7:46:00 AM,40.00441999,-123.78712,GARBERVILLE-1101,Conductor,100992643,12000,OH,,,,,,,,,,,,,,,,
1545687,9/21/16,7:16:00 PM,38.78718999,-123.557689,GUALALA-1112,Conductor,103325552,12000,OH,,,,,,,,,,,,,,,,
1545731,9/21/16,9:04:00 PM,38.8234117,-122.2045267,MADISON-2101,Conductor,101591523,21000,OH,,,,,,,,,,,,,,,,
TR7672442,9/21/16,6:06:00 AM,38.23127068,-122.0635498,SUISUN-1101,Other,101563903,12000,OH,,,,,,,,,,,,,,,,
1545372,9/21/16,10:18:00 AM,39.11731999,-121.07105,HIGGINS-1103,Conductor,100014315,12000,OH,,,,,,,,,,,,,,,,
1546059,9/22/16,11:14:00 AM,38.63529,-122.85093,GEYSERVILLE-1102,Conductor,103142538,12000,OH,,,,,,,,,,,,,,,,
1546178,9/22/16,1:28:00 PM,40.22401999,-122.34174,RED-BLUFF-1101,Conductor,101539450,12000,OH,,,,,,,,,,,,,,,,
1545884,9/22/16,8:29:00 AM,38.94979,-121.081739,BELL-1109,Capacitor Bank,100036441,12000,OH,,,,,,,,,,,,,,,,
TR7681835,9/23/16,3:45:00 PM,36.8498159,-119.8612567,FIGARDEN-2112,Conductor,100633830,21000,OH,,,,,,,,,,,,,,,,
1546891,9/24/16,4:14:00 AM,39.37836,-121.092249,COLUMBIA-HILL-1101,Conductor,152471101,12000,OH,,,,,,,,,,,,,,,,
TR7683244,9/24/16,2:48:00 PM,36.911527,-121.366833,HOLLISTER-2104,Conductor,101703542,21000,OH,,,,,,,,,,,,,,,,
1547443,9/25/16,7:33:00 PM,37.09928,-122.115529,CAMP-EVERS-2105,Conductor,101670837,21000,OH,,,,,,,,,,,,,,,,
1547378,9/25/16,4:35:00 PM,36.72314999,-119.718419,MALAGA-1101,Conductor,100815478,12000,OH,,,,,,,,,,,,,,,,
1547297,9/25/16,12:19:00 PM,39.34,-121.9144,RICE-1101,Conductor,101640793,12000,OH,,,,,,,,,,,,,,,,
TR7686961,9/26/16,10:41:00 AM,38.01573292,-122.688853,WOODACRE-1101,Conductor,102252082,12000,OH,,,,,,,,,,,,,,,,
1548605,9/27/16,12:04:00 PM,37.87642999,-122.5264,ALTO-1120,Conductor,102277447,12000,OH,,,,,,,,,,,,,,,,
TR7700307,9/28/16,6:45:00 PM,37.14654,-121.66735,MORGAN-HILL-2108,Conductor,100601627,21000,OH,,,,,,,,,,,,,,,,
1549042,9/28/16,5:41:00 AM,38.09724999,-121.317849,METTLER-1110,Capacitor Bank,102107151,12000,OH,,,,,,,,,,,,,,,,
1550008,9/29/16,11:18:00 AM,38.01782,-121.648359,BRENTWOOD-SUB-2112,Conductor,100457240,21000,OH,,,,,,,,,,,,,,,,
1551029,10/1/16,3:29:00 PM,39.438379,-120.815965,ALLEGHANY-1102,Conductor,100112411,12000,OH,,,,,,,,,,,,,,,,
1551502,10/2/16,4:49:00 PM,39.88877,-121.66482,ORO-FINO-1102,Other,103358082,12000,OH,,,,,,,,,,,,,,,,
1551448,10/2/16,3:53:00 PM,38.21313999,-122.1338,JAMESON-1105,Other,101563172,12000,OH,,,,,,,,,,,,,,,,
1552340,10/3/16,5:39:00 PM,34.596655,-120.09212,SANTA-YNEZ-1101,Conductor,101895043,12000,OH,,,,,,,,,,,,,,,,
1552673,10/4/16,12:02:00 PM,35.20893999,-119.235159,OLD-RIVER-1103,Conductor,103261612,12000,OH,,,,,,,,,,,,,,,,
1553688,10/5/16,6:21:00 PM,35.296402,-118.776468,LAMONT-1104,Conductor,100187871,12000,OH,,,,,,,,,,,,,,,,
1554351,10/6/16,10:29:00 PM,35.4378,-119.6873,TEMBLOR-2103,Conductor,100162148,21000,OH,,,,,,,,,,,,,,,,
1554402,10/7/16,7:13:00 AM,37.9891367,-121.04496,LINDEN-1104,Transformer,102119967,12000,OH,,,,,,,,,,,,,,,,
1555111,10/8/16,4:34:00 PM,39.0099033,-122.6144817,REDBUD-1102,Transformer,102152342,12000,OH,,,,,,,,,,,,,,,,
1554918,10/8/16,7:07:00 AM,39.57171999,-121.72955,ESQUON-1101,Conductor,100396647,12000,OH,,,,,,,,,,,,,,,,
1555082,10/8/16,3:05:00 PM,38.66859,-120.909109,DIAMOND-SPRINGS-1105,Capacitor Bank,101380856,12000,OH,,,,,,,,,,,,,,,,
1555556,10/9/16,10:50:00 PM,38.2059,-121.8889,PEABODY-2107,Conductor,101662848,21000,OH,,,,,,,,,,,,,,,,
1555512,10/9/16,7:01:00 PM,38.656016,-120.972515,SHINGLE-SPRINGS-1103,Conductor,101376768,12000,OH,,,,,,,,,,,,,,,,
1555273,10/9/16,8:02:00 AM,37.53616999,-120.46687,MERCED-FALLS-1102,Conductor,101197077,12000,OH,,,,,,,,,,,,,,,,
1555749,10/10/16,9:54:00 AM,38.4756,-122.9079,MIRABEL-1101,Conductor,103002919,12000,OH,,,,,,,,,,,,,,,,
1556400,10/11/16,11:41:00 AM,36.80244,-119.81017,ASHLAN-AVE-2118,Conductor,100857712,21000,OH,,,,,,,,,,,,,,,,
1556711,10/11/16,11:56:00 PM,39.02008,-120.82943,FORESTHILL-1101,Conductor,100025501,12000,OH,,,,,,,,,,,,,,,,
1557889,10/13/16,11:31:00 PM,39.75448,-122.200829,GLENN-1101,Conductor,100361735,12000,OH,,,,,,,,,,,,,,,,
1557878,10/13/16,11:23:00 PM,40.49015,-122.37286,JESSUP-1101,Conductor,101502366,12000,OH,,,,,,,,,,,,,,,,
1559215,10/14/16,10:40:00 AM,37.7438,-121.934,SAN-RAMON-2111,Conductor,100902256,21000,OH,,,,,,,,,,,,,,,,
1558437,10/14/16,4:40:00 AM,40.52281999,-121.68134,VOLTA-1102,Conductor,101489328,12000,OH,,,,,,,,,,,,,,,,
1560342,10/14/16,8:49:00 PM,39.62445999,-121.538219,CLARK-ROAD-1102,Conductor,100435570,12000,OH,,,,,,,,,,,,,,,,
1558011,10/14/16,1:59:00 AM,40.50067999,-121.9162,VOLTA-1102,Conductor,101489328,12000,OH,,,,,,,,,,,,,,,,
1559435,10/14/16,11:49:00 AM,38.89624999,-121.58915,EAST-NICOLAUS-1101,Other,101334896,12000,OH,,,,,,,,,,,,,,,,
1559094,10/14/16,10:30:00 AM,37.74494,-121.936849,SAN-RAMON-SUB,Other,100902256,21000,OH,,,,,,,,,,,,,,,,
1561404,10/15/16,4:14:00 PM,37.32546999,-120.31099,WILSON-1103,Conductor,101142010,12000,OH,,,,,,,,,,,,,,,,
1565488,10/18/16,4:21:00 PM,38.47124,-122.656869,RINCON-1103,Conductor,101966406,12000,OH,,,,,,,,,,,,,,,,
1565209,10/18/16,11:16:00 AM,37.29992999,-120.72945,LIVINGSTON-1101,Conductor,101166039,12000,OH,,,,,,,,,,,,,,,,
1565916,10/19/16,10:42:00 AM,38.50979,-122.44996,SILVERADO-2102,Conductor,102242552,21000,OH,,,,,,,,,,,,,,,,
TR7827196,10/23/16,10:54:00 AM,35.554508,-120.670803,TEMPLETON-2113,Conductor,101901785,21000,OH,,,,,,,,,,,,,,,,
TR7828484,10/23/16,6:43:00 PM,38.02104,-120.599098,FROGTOWN-1702,Conductor,101272943,17000,OH,,,,,,,,,,,,,,,,
1568000,10/23/16,2:59:00 PM,38.2271,-121.04948,LOCKEFORD-2102,Conductor,102074335,21000,OH,,,,,,,,,,,,,,,,
TR7842078,10/26/16,10:35:00 AM,37.1199367,-120.3113167,CHOWCHILLA-1101,Conductor,101129171,12000,OH,,,,,,,,,,,,,,,,
1574113,10/31/16,4:46:00 PM,36.66385,-119.746259,MALAGA-1108,Conductor,100808306,12000,OH,,,,,,,,,,,,,,,,
1578699,11/9/16,8:32:00 AM,37.45315999,-119.641319,OAKHURST-1103,Conductor,101017062,12000,OH,,,,,,,,,,,,,,,,
1580634,11/14/16,3:03:00 AM,35.43968999,-120.890219,CAYUCOS-1102,Conductor,101853338,12000,OH,,,,,,,,,,,,,,,,
1580994,11/14/16,1:20:00 PM,35.45772,-120.46186,TEMPLETON-2113,Conductor,101853338,21000,OH,,,,,,,,,,,,,,,,
1581847,11/15/16,6:26:00 PM,39.72746999,-121.655709,PARADISE-1103,Conductor,100327525,12000,OH,,,,,,,,,,,,,,,,
1585731,11/20/16,12:48:00 PM,39.6326223,-123.7822801,FORT-BRAGG-A-1101,Conductor,102200173,12000,OH,,,,,,,,,,,,,,,,
1589628,11/27/16,4:23:00 AM,35.3220767,-118.7807967,LAMONT-1102,,253911102,12000,OH,,,,,,,,,,,,,,,,
1614389,1/1/17,3:59:00 PM,38.6628667,-121.7480333,WOODLAND-1105,Conductor,101589774,12000,OH,,,,,,,,,,,,,,,,
1669838,1/29/17,9:45:00 AM,38.361594,-121.950907,VACA-DIXON-1104,Transformer,T8550,12000,UG,,,,,,,,,,,,,,,,
1673773,2/3/17,10:00:00 AM,37.56152833,-122.0277167,DUMBARTON-1102,Conductor,100938466,12000,OH,,,,,,,,,,,,,,,,
1677786,2/7/17,4:50:00 AM,38.43314,-122.71902,SANTA-ROSA-A-1103,Conductor,102014637,12000,OH,,,,,,,,,,,,,,,,
1728492,3/16/17,12:43:00 PM,38.271754,-122.019706,SUISUN-1105,Conductor,101561532,12000,OH,,,,,,,,,,,,,,,,
1728992,3/17/17,9:37:00 AM,38.115322,-121.422162,EIGHT-MILE-2101,Conductor,102044732,21000,OH,,,,,,,,,,,,,,,,
1730237,3/19/17,5:06:00 PM,39.76209,-121.85247,SYCAMORE-CREEK-1110,Conductor,100441377,12000,OH,,,,,,,,,,,,,,,,
1733490,3/23/17,7:04:00 AM,37.369747,-121.852183,MC-KEE-1105,Transformer,103485262,12000,UG,,,,,,,,,,,,,,,,
1737548,3/28/17,12:17:00 PM,34.8809217,-120.4199233,FAIRWAY-1108,Conductor,103397961,12000,OH,,,,,,,,,,,,,,,,
1742079,4/1/17,3:00:00 PM,37.18823,-120.95764,CANAL-1103,Conductor,102318665,12000,OH,,,,,,,,,,,,,,,,
1744013,4/4/17,1:36:00 PM,35.68851,-120.76533,PASO-ROBLES-1103,Conductor,101945026,12000,OH,,,,,,,,,,,,,,,,
1744072,4/4/17,6:18:00 PM,37.295844,-121.932951,EL-PATIO-1114,Conductor,100591136,12000,OH,,,,,,,,,,,,,,,,
TR8771608,4/10/17,4:38:00 PM,35.61751,-119.74296,BLACKWELL-2101,Conductor,100128630,21000,OH,,,,,,,,,,,,,,,,
1757124,4/13/17,2:07:00 PM,37.79671,-121.2521,VIERRA-1702,Conductor,102104500,17000,OH,,,,,,,,,,,,,,,,
1758943,4/16/17,3:33:00 PM,35.58053,-119.1422733,FAMOSO-1103,Conductor,103833904,12000,OH,,,,,,,,,,,,,,,,
TR8806806,4/20/17,8:18:00 PM,37.37407,-120.7168817,LIVINGSTON-1104,Transformer,101205903,12000,OH,,,,,,,,,,,,,,,,
1765080,4/23/17,7:31:00 AM,36.07345,-120.9345,SAN-ARDO-1102,Conductor,101726333,12000,OH,,,,,,,,,,,,,,,,
1765992,4/24/17,11:57:00 AM,36.189896,-121.151289,KING-CITY-1103,Conductor,101718856,12000,OH,,,,,,,,,,,,,,,,
1767090,4/25/17,6:26:00 PM,36.23725,-119.7807083,JACOBS-CORNER-1101,Conductor,100716676,12000,OH,,,,,,,,,,,,,,,,
1766828,4/25/17,12:39:00 PM,38.658316,-120.976216,SHINGLE-SPRINGS-1103,Transformer,101376746,12000,OH,,,,,,,,,,,,,,,,
1767811,4/26/17,4:17:00 PM,38.15608,-121.67886,GRAND-ISLAND-2225,Conductor,103826165,21000,OH,,,,,,,,,,,,,,,,
1769143,4/28/17,7:17:00 AM,34.588483,-120.105675,SANTA-YNEZ-1101,Conductor,101900122,12000,OH,,,,,,,,,,,,,,,,
TR8836761,4/28/17,2:40:00 PM,37.12469,-121.624882,MORGAN-HILL-2106,Conductor,103098414,21000,OH,,,,,,,,,,,,,,,,
1769753,4/28/17,4:21:00 PM,38.76786,-120.9625333,SHINGLE-SPRINGS-2109,Conductor,101409833,21000,OH,,,,,,,,,,,,,,,,
1770511,4/29/17,3:29:00 PM,37.0348633,-119.5242267,AUBERRY-1102,Conductor,100678661,12000,OH,,,,,,,,,,,,,,,,
1770834,4/30/17,9:35:00 AM,35.63491,-118.95629,POSO-MOUNTAIN-2101,Conductor,100216308,21000,OH,,,,,,,,,,,,,,,,
TR8845374,5/1/17,2:39:00 PM,36.0226933,-119.9583733,TULARE-LAKE-1106,Conductor,Pole 076/015,12000,OH,,,,,,,,,,,,,,,,
TR8853640,5/3/17,10:04:00 AM,36.8161267,-119.6320217,CLOVIS-1108,Conductor,100770906,12000,OH,,,,,,,,,,,,,,,,
1773424,5/3/17,1:05:00 PM,38.1908,-121.6615,GRAND-ISLAND-2226,Conductor,103834798,21000,OH,,,,,,,,,,,,,,,,
1774877,5/4/17,4:20:00 PM,35.55728,-120.75348,TEMPLETON-2110,Conductor,101934476,21000,OH,,,,,,,,,,,,,,,,
1775778,5/5/17,3:52:00 PM,40.37758,-123.00187,WILDWOOD-1101,Conductor,101501566,12000,OH,,,,,,,,,,,,,,,,
1776183,5/6/17,11:23:00 AM,40.79512,-124.02902,ARCATA-1122,Conductor,103661154,12000,OH,,,,,,,,,,,,,,,,
1776214,5/6/17,1:06:00 PM,40.76227,-124.16195,EUREKA-E-1104,Conductor,103661154,12000,OH,,,,,,,,,,,,,,,,
1776547,5/6/17,3:37:00 PM,39.245801,-123.778539,BIG-RIVER-1101,Conductor,102185559,12000,OH,,,,,,,,,,,,,,,,
1775972,5/6/17,2:25:00 AM,37.3299717,-120.83297,LIVINGSTON-1105,Conductor,103834182,12000,OH,,,,,,,,,,,,,,,,
1776745,5/7/17,12:19:00 AM,36.1653733,-120.37372,COALINGA-NO-1-1108,,252161108,12000,OH,,,,,,,,,,,,,,,,
1778888,5/9/17,6:40:00 PM,40.86892,-123.51559,WILLOW-CREEK-1103,Conductor,103796045,12000,OH,,,,,,,,,,,,,,,,
TR8881205,5/9/17,3:57:00 PM,39.546503,-121.856668,ESQUON-1101,Conductor,100404826,12000,OH,,,,,,,,,,,,,,,,
1778572,5/9/17,11:18:00 AM,40.05970179,-122.1889494,GERBER-1102,Conductor,101531151,12000,OH,,,,,,,,,,,,,,,,
1781186,5/12/17,10:13:00 PM,39.67844654,-121.778025,BUTTE-1103,,103081103,12000,OH,,,,,,,,,,,,,,,,
1781924,5/14/17,4:16:00 PM,35.60167,-119.65665,GOOSE-LAKE-2104,Conductor,100131572,21000,OH,,,,,,,,,,,,,,,,
1781825,5/14/17,12:10:00 PM,38.0798,-122.8665,OILFIELDS-1103,Conductor,102247059,12000,OH,,,,,,,,,,,,,,,,
1781999,5/14/17,7:30:00 PM,35.6261,-120.89616,TEMPLETON-2110,,183052110,21000,OH,,,,,,,,,,,,,,,,
1782794,5/15/17,9:05:00 PM,38.672533,-122.045592,MADISON-2101,Conductor,101589358,21000,OH,,,,,,,,,,,,,,,,
TR8895519,5/15/17,1:05:00 PM,38.196942,-121.409513,NEW-HOPE-1102,Transformer,102071491,12000,OH,,,,,,,,,,,,,,,,
1782596,5/15/17,4:14:00 PM,37.1766467,-119.8188733,COARSEGOLD-2104,Conductor,101108423,21000,OH,,,,,,,,,,,,,,,,
1783502,5/16/17,5:27:00 PM,35.375895,-119.144131,FRUITVALE-1103,Conductor,103264300,12000,OH,,,,,,,,,,,,,,,,
TR8903012,5/17/17,3:49:00 PM,36.248618,-121.038303,KING-CITY-1106,Conductor,101764465,12000,OH,,,,,,,,,,,,,,,,
1784179,5/17/17,2:51:00 PM,37.225004,-120.483259,MERCED-1114,Transformer,101154662,12000,OH,,,,,,,,,,,,,,,,
1785388,5/19/17,9:39:00 AM,40.0334267,-122.0988683,LOS-MOLINOS-1101,Conductor,101534483,12000,OH,,,,,,,,,,,,,,,,
TR8908306,5/19/17,11:33:00 AM,37.208612,-121.096826,MILLER-#1-TAP,Conductor,Pole 044/004,115000,OH,,,,,,,,,,,,,,,,
1786096,5/20/17,12:20:00 PM,36.65277554,-119.801215,BOWLES-1103,Conductor,100649202,12000,OH,,,,,,,,,,,,,,,,
1787132,5/21/17,10:51:00 PM,38.064527,-122.569819,IGNACIO-1101,Transformer,102238142,12000,OH,,,,,,,,,,,,,,,,
1786629,5/21/17,12:15:00 PM,39.427731,-121.697953,PEACHTON-1102,Conductor,100379216,12000,OH,,,,,,,,,,,,,,,,
TR8914800,5/22/17,6:49:00 AM,36.3752931,-121.0479723,LOS-OSITOS-2103,Other,101770874,21000,OH,,,,,,,,,,,,,,,,
1788118,5/22/17,6:02:00 PM,37.7545,-121.4193,TRACY-1102,Conductor,102119359,12000,OH,,,,,,,,,,,,,,,,
1789846,5/24/17,4:24:00 PM,38.83403752,-121.1196503,PENRYN-1107,Conductor,103838109,12000,OH,,,,,,,,,,,,,,,,
1790620,5/25/17,3:05:00 PM,36.52167991,-121.8472864,HATTON-1101,Conductor,101778611,12000,OH,,,,,,,,,,,,,,,,
1790693,5/25/17,5:36:00 PM,38.3986,-122.9876,MOLINO-1102,Conductor,101974034,12000,OH,,,,,,,,,,,,,,,,
1790367,5/25/17,11:20:00 AM,37.452637,-121.889,MILPITAS-1105,Transformer,100557380,12000,OH,,,,,,,,,,,,,,,,
1792792,5/29/17,6:29:00 PM,39.224513,-121.375252,BROWNS-VALLEY-1101,Conductor,101304842,12000,OH,,,,,,,,,,,,,,,,
1793635,5/31/17,2:15:00 AM,38.754031,-121.223778,HORSESHOE-1106,Conductor,100063341,12000,OH,,,,,,,,,,,,,,,,
1793669,5/31/17,5:52:00 AM,37.0274967,-120.0706667,STOREY-1109,Conductor,101113852,12000,OH,,,,,,,,,,,,,,,,
1795243,6/1/17,10:24:00 PM,36.65394,-121.62918,BUENA-VISTA-1106,Lightning Arrestor,101732390,12000,OH,,,,,,,,,,,,,,,,
1795257,6/1/17,9:50:00 PM,41.0557,-121.3869,MC-ARTHUR-1101,Conductor,101550337,12000,OH,,,,,,,,,,,,,,,,
1794474,6/1/17,9:13:00 AM,40.18301,-122.26654,RED-BLUFF-1101,Conductor,101546068,12000,OH,,,,,,,,,,,,,,,,
1796479,6/3/17,8:52:00 PM,36.832294,-119.63327,CLOVIS-1108,Conductor,100768082,12000,OH,,,,,,,,,,,,,,,,
1796263,6/3/17,1:35:00 PM,38.901738,-121.205592,LINCOLN-1101,Conductor,100043664,12000,OH,,,,,,,,,,,,,,,,
1796709,6/4/17,1:13:00 PM,36.745905,-120.060175,KERMAN-1103,Conductor,100645872,12000,OH,,,,,,,,,,,,,,,,
1796523,6/4/17,12:08:00 AM,36.9820017,-120.03471,STOREY-1106,Conductor,103837406,12000,OH,,,,,,,,,,,,,,,,
1797560,6/5/17,5:15:00 PM,36.94243,-121.4612267,HOLLISTER-2102,Conductor,101717332,21000,OH,,,,,,,,,,,,,,,,
1796951,6/5/17,7:05:00 AM,38.2342,-121.21311,COLONY-1102,Transformer,102083982,12000,OH,,,,,,,,,,,,,,,,
1796974,6/5/17,8:00:00 AM,37.8568033,-120.8815033,VALLEY-HOME-1703,Conductor,102333651,17000,OH,,,,,,,,,,,,,,,,
1797913,6/6/17,9:20:00 AM,36.45426,-119.13382,STONE-CORRAL-1110,Conductor,102306658,12000,OH,,,,,,,,,,,,,,,,
TR8966396,6/6/17,1:39:00 PM,38.171102,-121.678245,GRAND-ISLAND-2226,Fuse,101666656,21000,OH,,,,,,,,,,,,,,,,
TR8965594,6/6/17,9:48:00 AM,36.9985717,-120.9369033,WRIGHT-1110,Conductor,101199765,12000,OH,,,,,,,,,,,,,,,,
1798729,6/7/17,10:39:00 AM,39.56029703,-122.1076777,JACINTO-1102,Conductor,103838281,12000,OH,,,,,,,,,,,,,,,,
1799838,6/8/17,3:19:00 PM,34.6058,-120.0214,SANTA-YNEZ-1104,Conductor,101947678,12000,OH,,,,,,,,,,,,,,,,
TR8970839,6/8/17,12:39:00 AM,37.12759,-120.0193,STOREY-1109,Conductor,103205823,12000,OH,,,,,,,,,,,,,,,,
1800432,6/9/17,10:40:00 AM,36.695625,-119.7186333,MALAGA-1101,Conductor,100793555,12000,OH,,,,,,,,,,,,,,,,
TR8976858,6/9/17,1:29:00 PM,36.7382017,-119.8203817,WEST-FRESNO-1109,Conductor,100895732,12000,OH,,,,,,,,,,,,,,,,
1800783,6/9/17,5:20:00 PM,35.797414,-120.538924,SAN-MIGUEL-1104,Conductor,103406061,12000,OH,,,,,,,,,,,,,,,,
1801029,6/10/17,7:37:00 AM,35.4359,-120.4957,TEMPLETON-2113,Conductor,101890429,21000,OH,,,,,,,,,,,,,,,,
1803150,6/12/17,6:04:00 PM,35.36381,-118.82556,LAMONT-1104,Transformer,103371824,12000,OH,,,,,,,,,,,,,,,,
1803001,6/12/17,3:28:00 PM,36.967201,-120.093086,STOREY-1105,Conductor,101136946,12000,OH,,,,,,,,,,,,,,,,
TR8996333,6/14/17,10:23:00 PM,39.755911,-121.593426,PARADISE-1104,Fuse,100324481,12000,OH,,,,,,,,,,,,,,,,
1804819,6/15/17,5:56:00 AM,36.8261283,-121.6745567,PRUNEDALE-1110,Conductor,101712958,12000,OH,,,,,,,,,,,,,,,,
1805298,6/15/17,4:21:00 PM,38.7088,-122.9016,GEYSERVILLE-1102,Conductor,101957366,12000,OH,,,,,,,,,,,,,,,,
1805231,6/15/17,3:04:00 PM,39.3912683,-123.3054083,WILLITS-1103,Conductor,103838176,12000,OH,,,,,,,,,,,,,,,,
1804806,6/15/17,4:31:00 AM,40.2989933,-122.431845,COTTONWOOD-1101,Conductor,101511631,12000,OH,,,,,,,,,,,,,,,,
1804856,6/15/17,8:08:00 AM,39.2275584,-121.2347602,NARROWS-2105,Conductor,103676075,21000,OH,,,,,,,,,,,,,,,,
1805351,6/15/17,5:29:00 PM,38.796961,-121.206895,DEL-MAR-2106,Conductor,100058437,21000,OH,,,,,,,,,,,,,,,,
1806274,6/16/17,6:05:00 PM,37.30938,-122.04719,STELLING-1109,Conductor,100555441,12000,OH,,,,,,,,,,,,,,,,
1806513,6/16/17,10:30:00 PM,38.03734,-122.18465,FAIRVIEW-2207,Conductor,101424286,21000,OH,,,,,,,,,,,,,,,,
1806016,6/16/17,2:04:00 PM,35.4505,-120.6169,TEMPLETON-2113,Conductor,101889864,21000,OH,,,,,,,,,,,,,,,,
1806345,6/16/17,7:14:00 PM,38.344288,-122.78122,COTATI-1105,Conductor,101970801,12000,OH,,,,,,,,,,,,,,,,
1806161,6/16/17,4:36:00 PM,39.2226,-121.00411,BRUNSWICK-1102,Conductor,100036908,12000,OH,,,,,,,,,,,,,,,,
1806056,6/16/17,2:22:00 PM,36.84496,-120.01918,MADERA-1119,Conductor,101212782,12000,OH,,,,,,,,,,,,,,,,
1806944,6/17/17,3:57:00 PM,36.93896,-119.68463,SHEPHERD-2111,Conductor,103406061,21000,OH,,,,,,,,,,,,,,,,
TR9004901,6/17/17,2:53:00 AM,37.3356667,-120.5829533,ATWATER-1106,Conductor,101147424,12000,OH,,,,,,,,,,,,,,,,
1807692,6/18/17,12:22:00 PM,36.7257833,-119.7906833,WEST-FRESNO-1104,Conductor,100894729,12000,OH,,,,,,,,,,,,,,,,
TR9031483,6/18/17,11:12:00 PM,36.7574717,-119.6645517,AIRWAYS-1101,Conductor,100894729,12000,OH,,,,,,,,,,,,,,,,
1809532,6/18/17,10:12:00 PM,38.5389967,-122.7920283,FULTON-1104,Other,102029435,12000,OH,,,,,,,,,,,,,,,,
1807733,6/18/17,1:10:00 PM,38.23702857,-122.67015,CORONA-1101,Conductor,102007208,12000,OH,,,,,,,,,,,,,,,,
1808679,6/18/17,6:09:00 PM,37.55165,-122.29253,BAY-MEADOWS-1104,Conductor,100309893,12000,OH,,,,,,,,,,,,,,,,
1809344,6/18/17,8:16:00 PM,38.888442,-122.020436,DUNNIGAN-1101,Lightning Arrestor,101650987,12000,OH,,,,,,,,,,,,,,,,
1809776,6/18/17,11:31:00 PM,38.89731131,-121.2946694,LINCOLN-1102,Conductor,103782395,12000,OH,,,,,,,,,,,,,,,,
1809487,6/18/17,9:38:00 PM,37.83974,-121.28643,FRENCH-CAMP-1102,Conductor,102085809,12000,OH,,,,,,,,,,,,,,,,
1809854,6/19/17,1:23:00 AM,35.3676233,-118.95521,BAKERSFIELD-2106,Conductor,100252360,21000,OH,,,,,,,,,,,,,,,,
1810663,6/19/17,1:51:00 PM,39.906325,-122.1765967,CORNING-1104,Conductor,103841797,12000,OH,,,,,,,,,,,,,,,,
1811388,6/19/17,6:29:00 PM,38.45496,-121.824157,DIXON-1105,Lightning Arrestor,101594910,12000,OH,,,,,,,,,,,,,,,,
TR9037212,6/19/17,4:26:00 PM,37.9378333,-120.6089683,PEORIA-1704,Other,101282825,17000,OH,,,,,,,,,,,,,,,,
1811578,6/19/17,8:22:00 PM,38.10123,-120.86969,CORRAL-1103,Transformer,101233468,12000,OH,,,,,,,,,,,,,,,,
1810957,6/19/17,4:18:00 PM,37.79272,-121.23058,MANTECA-1706,Transformer,103582825,17000,UG,,,,,,,,,,,,,,,,
1811202,6/19/17,6:17:00 PM,36.7626767,-120.3758,MENDOTA-1103,Transformer,101094343,12000,OH,,,,,,,,,,,,,,,,
1812626,6/20/17,1:37:00 PM,37.924733,-122.089541,LAKEWOOD-2107,Capacitor Bank,100476159,21000,OH,,,,,,,,,,,,,,,,
1813381,6/20/17,11:16:00 PM,35.6375,-120.8566,PASO-ROBLES-1104,Conductor,101873622,12000,OH,,,,,,,,,,,,,,,,
1812485,6/20/17,3:18:00 PM,40.315556,-124.061111,RIO-DELL-1102,Conductor,101006039,12000,OH,,,,,,,,,,,,,,,,
1812830,6/20/17,3:17:00 PM,40.112618,-123.767736,GARBERVILLE-1101,Conductor,100987107,12000,OH,,,,,,,,,,,,,,,,
1811902,6/20/17,12:49:00 AM,39.74899637,-121.8997542,NORD-1103,Conductor,100437523,12000,OH,,,,,,,,,,,,,,,,
1813323,6/20/17,10:17:00 PM,38.90764,-121.2603,LINCOLN-1104,Conductor,100085621,12000,OH,,,,,,,,,,,,,,,,
1812360,6/20/17,10:08:00 AM,39.0366783,-121.0763017,HIGGINS-1107,Conductor,100023174,12000,OH,,,,,,,,,,,,,,,,
1812283,6/20/17,9:12:00 AM,39.197541,-121.494985,EAST-MARYSVILLE-1108,Conductor,101306700,12000,OH,,,,,,,,,,,,,,,,
1813156,6/20/17,6:32:00 PM,37.9281,-121.23323,WEBER-1109,Conductor,102132644,12000,OH,,,,,,,,,,,,,,,,
1813584,6/21/17,8:41:00 AM,39.1699667,-122.1573067,WILLIAMS-1102,Conductor,101637081,12000,OH,,,,,,,,,,,,,,,,
1813953,6/21/17,2:23:00 PM,38.9920817,-121.353615,WHEATLAND-1104,Transformer,100027499,12000,OH,,,,,,,,,,,,,,,,
1815413,6/22/17,7:02:00 PM,35.58885549,-120.6690953,TEMPLETON-2109,Conductor,101912249,21000,OH,,,,,,,,,,,,,,,,
1814853,6/22/17,11:20:00 AM,39.6130733,-121.6872417,ESQUON-1101,Conductor,100347529,12000,OH,,,,,,,,,,,,,,,,
1815332,6/22/17,5:54:00 PM,38.75831,-120.71764,APPLE-HILL-1104,Conductor,101401088,12000,OH,,,,,,,,,,,,,,,,
1814850,6/22/17,9:44:00 AM,38.3964667,-120.4727417,WEST-POINT-1102,Conductor,101251777,12000,OH,,,,,,,,,,,,,,,,
